id,name,movieid
37,Western,9023
16,Animation,9023
12,Adventure,9023
35,Comedy,9023
10751,Family,9023
35,Comedy,38317
10749,Romance,38317
10751,Family,38317
12,Adventure,2157
10751,Family,2157
878,Science Fiction,2157
18,Drama,14462
53,Thriller,14462
9648,Mystery,14462
10749,Romance,161795
18,Drama,161795
16,Animation,159824
35,Comedy,159824
10751,Family,159824
16,Animation,49948
10751,Family,49948
10402,Music,49948
878,Science Fiction,2135
12,Adventure,2135
28,Action,2135
28,Action,9822
12,Adventure,9822
10751,Family,9822
14,Fantasy,9822
28,Action,9705
80,Crime,9705
53,Thriller,9705
28,Action,1656
12,Adventure,1656
18,Drama,12159
14,Fantasy,12159
10749,Romance,12159
35,Comedy,9678
14,Fantasy,9678
10749,Romance,9678
12,Adventure,4442
14,Fantasy,4442
28,Action,4442
35,Comedy,4442
53,Thriller,4442
35,Comedy,75
14,Fantasy,75
878,Science Fiction,75
9648,Mystery,330770
18,Drama,330770
27,Horror,330770
28,Action,9433
12,Adventure,9433
18,Drama,9433
28,Action,19959
878,Science Fiction,19959
53,Thriller,19959
18,Drama,11973
53,Thriller,11973
28,Action,11228
12,Adventure,11228
53,Thriller,11228
16,Animation,77951
10751,Family,77951
12,Adventure,77951
28,Action,5491
878,Science Fiction,5491
10752,War,5491
16,Animation,10715
35,Comedy,10715
10751,Family,10715
18,Drama,10197
10402,Music,10197
10749,Romance,10197
28,Action,9562
12,Adventure,9562
878,Science Fiction,9562
18,Drama,9922
12,Adventure,9922
12,Adventure,9447
35,Comedy,9447
18,Drama,9447
10751,Family,9447
14,Fantasy,9447
14,Fantasy,274854
28,Action,274854
12,Adventure,274854
53,Thriller,8870
28,Action,8870
878,Science Fiction,8870
12,Adventure,9992
14,Fantasy,9992
16,Animation,9992
10751,Family,9992
99,Documentary,36970
10751,Family,36970
53,Thriller,10077
878,Science Fiction,10077
12,Adventure,10077
28,Action,10077
28,Action,76649
12,Adventure,76649
36,History,76649
10749,Romance,76649
18,Drama,76649
35,Comedy,293644
16,Animation,293644
18,Drama,453
10749,Romance,453
10751,Family,8587
16,Animation,8587
18,Drama,8587
12,Adventure,72545
28,Action,72545
878,Science Fiction,72545
16,Animation,109451
10751,Family,109451
35,Comedy,109451
80,Crime,9533
53,Thriller,9533
27,Horror,9533
37,Western,2023
12,Adventure,2023
35,Comedy,71880
28,Action,584
80,Crime,584
53,Thriller,584
12,Adventure,309809
16,Animation,309809
14,Fantasy,309809
878,Science Fiction,4858
53,Thriller,4858
28,Action,17711
12,Adventure,17711
16,Animation,17711
35,Comedy,17711
10751,Family,17711
16,Animation,328111
10751,Family,328111
14,Fantasy,8698
28,Action,8698
53,Thriller,8698
878,Science Fiction,8698
16,Animation,93456
35,Comedy,93456
10751,Family,93456
28,Action,602
12,Adventure,602
878,Science Fiction,602
12,Adventure,330
28,Action,330
878,Science Fiction,330
10751,Family,953
16,Animation,953
18,Drama,9693
28,Action,9693
53,Thriller,9693
878,Science Fiction,9693
12,Adventure,36657
28,Action,36657
878,Science Fiction,36657
28,Action,8909
53,Thriller,8909
80,Crime,8909
28,Action,9802
12,Adventure,9802
53,Thriller,9802
16,Animation,950
10751,Family,950
35,Comedy,950
12,Adventure,950
35,Comedy,1824
10749,Romance,1824
10751,Family,2976
35,Comedy,2976
10402,Music,2976
10749,Romance,2976
27,Horror,11026
9648,Mystery,11026
53,Thriller,11026
28,Action,332
12,Adventure,332
35,Comedy,332
10751,Family,332
53,Thriller,75656
80,Crime,75656
35,Comedy,38365
35,Comedy,594
18,Drama,594
35,Comedy,15189
10751,Family,15189
28,Action,11678
12,Adventure,11678
53,Thriller,11678
35,Comedy,6538
18,Drama,6538
36,History,6538
16,Animation,10555
28,Action,10555
35,Comedy,10555
10751,Family,10555
18,Drama,1125
35,Comedy,4551
80,Crime,4551
18,Drama,612
28,Action,612
36,History,612
53,Thriller,612
28,Action,9567
18,Drama,9567
10752,War,9567
28,Action,37821
35,Comedy,37821
53,Thriller,37821
10749,Romance,37821
35,Comedy,203801
28,Action,203801
12,Adventure,203801
35,Comedy,2539
16,Animation,9297
35,Comedy,9297
10751,Family,9297
14,Fantasy,9297
28,Action,3172
35,Comedy,3172
80,Crime,3172
10749,Romance,3172
28,Action,6520
12,Adventure,6520
18,Drama,6520
10749,Romance,6520
18,Drama,1439
36,History,1439
10749,Romance,1439
14,Fantasy,37958
28,Action,37958
18,Drama,37958
9648,Mystery,2026
18,Drama,2026
53,Thriller,2026
80,Crime,2026
16,Animation,7450
28,Action,7450
878,Science Fiction,7450
10751,Family,7450
12,Adventure,7450
28,Action,11375
12,Adventure,11375
35,Comedy,11375
53,Thriller,11375
28,Action,9425
10752,War,9425
878,Science Fiction,9425
28,Action,25769
18,Drama,25769
27,Horror,25769
878,Science Fiction,25769
53,Thriller,25769
12,Adventure,23685
14,Fantasy,23685
16,Animation,23685
28,Action,23685
35,Comedy,23685
28,Action,11866
12,Adventure,11866
18,Drama,11866
53,Thriller,11866
878,Science Fiction,9741
53,Thriller,9741
18,Drama,9741
10751,Family,211672
16,Animation,211672
12,Adventure,211672
35,Comedy,211672
28,Action,23629
14,Fantasy,23629
53,Thriller,23629
80,Crime,8688
9648,Mystery,8688
878,Science Fiction,10153
10751,Family,153518
16,Animation,153518
10749,Romance,8676
35,Comedy,8676
12,Adventure,8676
35,Comedy,20829
18,Drama,20829
53,Thriller,4349
28,Action,4349
18,Drama,4349
35,Comedy,9718
35,Comedy,10808
10751,Family,10808
10749,Romance,10808
14,Fantasy,10808
28,Action,197
18,Drama,197
36,History,197
10752,War,197
18,Drama,25
10752,War,25
16,Animation,35
35,Comedy,35
10751,Family,35
18,Drama,11086
10749,Romance,11086
28,Action,10477
12,Adventure,1997
18,Drama,1997
10751,Family,1997
18,Drama,6947
9648,Mystery,6947
53,Thriller,6947
35,Comedy,3050
10751,Family,3050
14,Fantasy,3050
18,Drama,2675
53,Thriller,2675
878,Science Fiction,2675
9648,Mystery,2675
12,Adventure,809
16,Animation,809
35,Comedy,809
10751,Family,809
14,Fantasy,809
16,Animation,920
12,Adventure,920
35,Comedy,920
10751,Family,920
35,Comedy,4806
10749,Romance,4806
28,Action,7451
12,Adventure,7451
53,Thriller,7451
16,Animation,228165
12,Adventure,228165
35,Comedy,228165
10751,Family,228165
28,Action,3595
53,Thriller,3595
18,Drama,16869
28,Action,16869
53,Thriller,16869
10752,War,16869
12,Adventure,879
14,Fantasy,879
35,Comedy,879
10751,Family,879
28,Action,1573
53,Thriller,1573
28,Action,9257
53,Thriller,9257
80,Crime,9257
18,Drama,1903
9648,Mystery,1903
10749,Romance,1903
878,Science Fiction,1903
53,Thriller,1903
18,Drama,9697
53,Thriller,9697
14,Fantasy,9697
9648,Mystery,9697
12,Adventure,395
878,Science Fiction,395
28,Action,395
35,Comedy,23398
10751,Family,23398
16,Animation,23398
14,Fantasy,23398
10402,Music,23398
28,Action,10590
36,History,10590
10752,War,10590
28,Action,117263
53,Thriller,117263
878,Science Fiction,200
28,Action,200
12,Adventure,200
53,Thriller,200
28,Action,44943
878,Science Fiction,44943
12,Adventure,587
14,Fantasy,587
18,Drama,587
14,Fantasy,10395
18,Drama,57212
10752,War,57212
10752,War,152760
18,Drama,152760
36,History,152760
28,Action,152760
12,Adventure,2756
28,Action,2756
53,Thriller,2756
878,Science Fiction,2756
18,Drama,33909
80,Crime,33909
27,Horror,49017
28,Action,49017
18,Drama,49017
14,Fantasy,49017
10752,War,49017
18,Drama,9882
28,Action,9882
53,Thriller,9882
80,Crime,9882
12,Adventure,2270
14,Fantasy,2270
10749,Romance,2270
10751,Family,2270
12,Adventure,978
18,Drama,978
36,History,978
35,Comedy,44564
18,Drama,44564
28,Action,3132
12,Adventure,3132
35,Comedy,3132
53,Thriller,3132
12,Adventure,8814
28,Action,8814
27,Horror,8814
28,Action,8427
12,Adventure,8427
35,Comedy,8427
53,Thriller,8427
14,Fantasy,52520
28,Action,52520
27,Horror,52520
35,Comedy,80585
18,Drama,80585
10402,Music,80585
10749,Romance,80585
18,Drama,10592
10752,War,10592
28,Action,49021
12,Adventure,49021
53,Thriller,49021
28,Action,11535
878,Science Fiction,11535
53,Thriller,11535
28,Action,10550
12,Adventure,10550
53,Thriller,10550
53,Thriller,11258
12,Adventure,12610
16,Animation,12610
28,Action,12610
35,Comedy,12610
10751,Family,12610
16,Animation,59981
10402,Music,59981
10751,Family,59981
80,Crime,201088
18,Drama,201088
9648,Mystery,201088
9648,Mystery,5137
28,Action,5137
53,Thriller,5137
878,Science Fiction,5137
12,Adventure,5137
80,Crime,3093
9648,Mystery,3093
53,Thriller,3093
28,Action,107846
53,Thriller,107846
28,Action,188207
12,Adventure,188207
53,Thriller,4614
28,Action,4614
18,Drama,4614
12,Adventure,24021
14,Fantasy,24021
18,Drama,24021
10749,Romance,24021
28,Action,11371
80,Crime,11371
53,Thriller,11371
16,Animation,20352
10751,Family,20352
28,Action,11517
35,Comedy,11517
80,Crime,11517
35,Comedy,214756
12,Adventure,26428
18,Drama,26428
36,History,26428
12,Adventure,9824
14,Fantasy,9824
28,Action,9824
35,Comedy,9824
878,Science Fiction,9824
35,Comedy,48988
18,Drama,9008
53,Thriller,9008
28,Action,300673
18,Drama,300673
36,History,300673
53,Thriller,300673
28,Action,12113
18,Drama,12113
53,Thriller,12113
35,Comedy,38778
28,Action,72331
14,Fantasy,72331
27,Horror,72331
10749,Romance,1844
18,Drama,1844
9648,Mystery,1844
9648,Mystery,846
878,Science Fiction,846
53,Thriller,846
28,Action,9703
12,Adventure,9703
14,Fantasy,9703
10752,War,9703
18,Drama,857
36,History,857
10752,War,857
28,Action,136797
80,Crime,136797
18,Drama,136797
53,Thriller,136797
35,Comedy,3981
10749,Romance,3981
16,Animation,425
35,Comedy,425
10751,Family,425
12,Adventure,425
18,Drama,6171
27,Horror,6171
878,Science Fiction,6171
53,Thriller,6171
36,History,72976
18,Drama,72976
28,Action,603
878,Science Fiction,603
18,Drama,568
14,Fantasy,9021
35,Comedy,9021
10751,Family,9021
18,Drama,82695
10402,Music,82695
10749,Romance,82695
35,Comedy,9489
10749,Romance,9489
35,Comedy,12133
28,Action,9342
12,Adventure,9342
35,Comedy,41733
18,Drama,41733
18,Drama,227306
10752,War,227306
28,Action,5551
12,Adventure,5551
53,Thriller,5551
28,Action,9350
12,Adventure,9350
53,Thriller,9350
28,Action,9208
12,Adventure,9208
18,Drama,9208
53,Thriller,9208
14,Fantasy,4244
35,Comedy,4244
10751,Family,4244
18,Drama,1852
36,History,1852
53,Thriller,1852
18,Drama,11820
10749,Romance,11820
35,Comedy,76493
9648,Mystery,345
18,Drama,345
35,Comedy,196867
18,Drama,196867
10751,Family,196867
10749,Romance,256591
35,Comedy,256591
80,Crime,256591
18,Drama,256591
28,Action,59962
35,Comedy,59962
10749,Romance,59962
878,Science Fiction,36648
28,Action,36648
27,Horror,36648
53,Thriller,36648
12,Adventure,36648
14,Fantasy,36648
28,Action,1880
53,Thriller,1880
35,Comedy,9440
18,Drama,9440
28,Action,71679
27,Horror,71679
878,Science Fiction,71679
28,Action,10483
53,Thriller,10483
878,Science Fiction,10483
80,Crime,11412
28,Action,11412
9648,Mystery,11412
53,Thriller,11412
28,Action,11983
12,Adventure,11983
18,Drama,11983
10749,Romance,11983
53,Thriller,11983
10751,Family,6795
14,Fantasy,6795
878,Science Fiction,6795
12,Adventure,6795
18,Drama,550
18,Drama,11170
28,Action,9292
12,Adventure,9292
35,Comedy,9292
28,Action,10783
12,Adventure,10783
35,Comedy,10783
80,Crime,10783
10749,Romance,10783
53,Thriller,10783
27,Horror,100241
53,Thriller,100241
80,Crime,257
18,Drama,257
10751,Family,257
28,Action,9947
14,Fantasy,9947
80,Crime,189
53,Thriller,189
18,Drama,12618
10749,Romance,12618
12,Adventure,253412
18,Drama,253412
80,Crime,1427
14,Fantasy,1427
18,Drama,1427
35,Comedy,818
80,Crime,818
878,Science Fiction,818
16,Animation,16577
28,Action,16577
10751,Family,16577
878,Science Fiction,16577
12,Adventure,329
878,Science Fiction,329
18,Drama,12160
28,Action,12160
37,Western,12160
28,Action,9331
18,Drama,9331
53,Thriller,9331
28,Action,300168
18,Drama,300168
12,Adventure,300168
35,Comedy,9072
80,Crime,9072
28,Action,3536
18,Drama,3536
53,Thriller,3536
10752,War,3536
35,Comedy,9087
18,Drama,9087
10749,Romance,9087
35,Comedy,12177
10749,Romance,12177
28,Action,12138
12,Adventure,12138
35,Comedy,12138
53,Thriller,12138
80,Crime,12138
80,Crime,273248
18,Drama,273248
9648,Mystery,273248
37,Western,273248
28,Action,9955
35,Comedy,9955
18,Drama,9955
16,Animation,50359
35,Comedy,50359
10751,Family,50359
28,Action,1271
12,Adventure,1271
10752,War,1271
35,Comedy,693
10749,Romance,693
35,Comedy,14306
10751,Family,14306
14,Fantasy,497
18,Drama,497
80,Crime,497
28,Action,11199
12,Adventure,11199
35,Comedy,11199
16,Animation,9982
10751,Family,9982
35,Comedy,9982
9648,Mystery,210577
53,Thriller,210577
18,Drama,210577
28,Action,2501
18,Drama,2501
9648,Mystery,2501
53,Thriller,2501
12,Adventure,710
28,Action,710
53,Thriller,710
80,Crime,2275
18,Drama,2275
9648,Mystery,2275
53,Thriller,2275
35,Comedy,37165
18,Drama,37165
12,Adventure,9837
16,Animation,9837
18,Drama,9837
10751,Family,9837
10402,Music,9837
35,Comedy,10708
10751,Family,10708
28,Action,136400
35,Comedy,136400
80,Crime,136400
35,Comedy,10992
10751,Family,10992
28,Action,9654
80,Crime,9654
10749,Romance,2642
35,Comedy,2642
12,Adventure,8916
16,Animation,8916
35,Comedy,8916
10751,Family,8916
35,Comedy,19899
10749,Romance,19899
12,Adventure,2119
35,Comedy,9641
28,Action,294254
18,Drama,38167
35,Comedy,5994
18,Drama,5994
10749,Romance,5994
14,Fantasy,5994
28,Action,39514
12,Adventure,39514
35,Comedy,39514
80,Crime,39514
53,Thriller,39514
18,Drama,9563
18,Drama,547
10749,Romance,547
18,Drama,1538
80,Crime,1538
53,Thriller,1538
28,Action,9334
14,Fantasy,9334
12,Adventure,9334
18,Drama,11128
28,Action,11128
53,Thriller,11128
80,Crime,75780
18,Drama,75780
53,Thriller,75780
28,Action,8914
878,Science Fiction,8914
53,Thriller,8914
10402,Music,13576
99,Documentary,13576
18,Drama,39538
53,Thriller,39538
878,Science Fiction,39538
35,Comedy,10628
12,Adventure,10628
80,Crime,10628
16,Animation,14836
10751,Family,14836
53,Thriller,8645
878,Science Fiction,8645
28,Action,9509
18,Drama,9509
53,Thriller,9509
80,Crime,9509
35,Comedy,10067
10751,Family,10067
35,Comedy,9384
80,Crime,9384
10751,Family,9279
35,Comedy,9279
14,Fantasy,1487
28,Action,1487
878,Science Fiction,1487
18,Drama,9422
10751,Family,77174
16,Animation,77174
12,Adventure,77174
35,Comedy,77174
28,Action,4824
53,Thriller,4824
12,Adventure,4824
80,Crime,4824
28,Action,9620
12,Adventure,9620
9648,Mystery,9620
878,Science Fiction,9620
53,Thriller,9620
18,Drama,9302
10749,Romance,9302
12,Adventure,10199
16,Animation,10199
10751,Family,10199
53,Thriller,10771
28,Action,10771
35,Comedy,10771
878,Science Fiction,10771
28,Action,3512
53,Thriller,3512
28,Action,137094
18,Drama,137094
53,Thriller,137094
18,Drama,274479
35,Comedy,274479
28,Action,267860
80,Crime,267860
53,Thriller,267860
878,Science Fiction,8078
27,Horror,8078
28,Action,8078
28,Action,7485
18,Drama,7485
9648,Mystery,7485
53,Thriller,7485
80,Crime,7485
16,Animation,170687
35,Comedy,170687
10751,Family,170687
14,Fantasy,170687
18,Drama,6435
14,Fantasy,6435
35,Comedy,6435
12,Adventure,137106
16,Animation,137106
35,Comedy,137106
10751,Family,137106
14,Fantasy,137106
28,Action,10040
35,Comedy,10040
12,Adventure,6278
28,Action,6278
14,Fantasy,6278
80,Crime,82682
18,Drama,82682
28,Action,82682
53,Thriller,82682
35,Comedy,17610
12,Adventure,17610
18,Drama,22954
36,History,22954
28,Action,16995
10749,Romance,16558
35,Comedy,16558
80,Crime,16558
35,Comedy,9849
18,Drama,9849
10751,Family,9849
878,Science Fiction,9849
28,Action,5820
53,Thriller,5820
80,Crime,5820
878,Science Fiction,16866
16,Animation,16866
10751,Family,16866
35,Comedy,16866
12,Adventure,16866
878,Science Fiction,201
28,Action,201
12,Adventure,201
53,Thriller,201
80,Crime,11775
35,Comedy,11775
10749,Romance,11775
18,Drama,87825
10749,Romance,87825
80,Crime,12201
18,Drama,12201
9648,Mystery,12201
53,Thriller,12201
27,Horror,11015
9648,Mystery,11015
53,Thriller,11015
35,Comedy,9932
80,Crime,9932
28,Action,13389
80,Crime,13389
18,Drama,13389
53,Thriller,13389
28,Action,8838
80,Crime,8838
18,Drama,8838
53,Thriller,8838
18,Drama,17332
14,Fantasy,4958
18,Drama,4958
18,Drama,786
10402,Music,786
16,Animation,9513
35,Comedy,9513
10751,Family,9513
28,Action,11679
12,Adventure,11679
80,Crime,11679
18,Drama,11679
9648,Mystery,11679
53,Thriller,11679
28,Action,38321
878,Science Fiction,38321
14,Fantasy,38321
53,Thriller,38321
27,Horror,38321
10751,Family,14411
16,Animation,14411
12,Adventure,14411
27,Horror,8413
878,Science Fiction,8413
9648,Mystery,8413
18,Drama,10052
18,Drama,9676
28,Action,9664
12,Adventure,9664
18,Drama,9664
36,History,9664
10749,Romance,9664
10752,War,9664
28,Action,2100
18,Drama,2100
53,Thriller,2100
27,Horror,10384
878,Science Fiction,10384
53,Thriller,10384
18,Drama,137321
14,Fantasy,137321
9648,Mystery,137321
10749,Romance,137321
28,Action,123553
12,Adventure,123553
18,Drama,123553
9648,Mystery,123553
10749,Romance,123553
14,Fantasy,123553
35,Comedy,11260
878,Science Fiction,11260
12,Adventure,11260
10751,Family,11260
18,Drama,9009
27,Horror,9009
53,Thriller,9009
35,Comedy,11374
12,Adventure,2309
10751,Family,2309
14,Fantasy,2309
28,Action,8285
35,Comedy,8285
53,Thriller,8285
80,Crime,8285
878,Science Fiction,8285
35,Comedy,210860
12,Adventure,210860
12,Adventure,2312
14,Fantasy,2312
28,Action,2312
18,Drama,2312
18,Drama,9839
10749,Romance,9839
12,Adventure,9839
10752,War,9839
28,Action,381902
12,Adventure,381902
14,Fantasy,381902
28,Action,13922
36,History,13922
10752,War,13922
28,Action,293660
12,Adventure,293660
35,Comedy,293660
18,Drama,9713
35,Comedy,9713
10752,War,190859
28,Action,190859
12,Adventure,257445
27,Horror,257445
35,Comedy,257445
35,Comedy,9007
14,Fantasy,9007
10749,Romance,9007
878,Science Fiction,889
35,Comedy,889
10751,Family,889
10749,Romance,889
28,Action,1370
12,Adventure,1370
53,Thriller,1370
10752,War,1370
35,Comedy,4942
10749,Romance,4942
18,Drama,4942
35,Comedy,347969
37,Western,347969
35,Comedy,24438
35,Comedy,116741
28,Action,35791
12,Adventure,35791
27,Horror,35791
878,Science Fiction,35791
18,Drama,72431
28,Action,72431
12,Adventure,72431
36,History,72431
10752,War,72431
18,Drama,1813
27,Horror,1813
9648,Mystery,1813
53,Thriller,1813
35,Comedy,87428
14,Fantasy,8840
28,Action,10589
35,Comedy,10589
80,Crime,10589
18,Drama,10589
28,Action,71676
14,Fantasy,71676
53,Thriller,71676
18,Drama,1722
36,History,1722
10749,Romance,1722
28,Action,10022
35,Comedy,10022
18,Drama,10022
10751,Family,10022
53,Thriller,10022
12,Adventure,11358
18,Drama,11358
28,Action,11358
53,Thriller,11358
35,Comedy,13
18,Drama,13
10749,Romance,13
35,Comedy,6477
10402,Music,6477
10751,Family,6477
14,Fantasy,6477
16,Animation,6477
35,Comedy,1597
10749,Romance,1597
12,Adventure,10530
16,Animation,10530
18,Drama,10530
10751,Family,10530
28,Action,1924
12,Adventure,1924
14,Fantasy,1924
878,Science Fiction,1924
14,Fantasy,9327
35,Comedy,9327
10749,Romance,9327
878,Science Fiction,9327
35,Comedy,8488
18,Drama,8488
10749,Romance,8488
12,Adventure,10603
35,Comedy,10603
10751,Family,10603
10749,Romance,10603
35,Comedy,8273
10749,Romance,8273
28,Action,109424
18,Drama,109424
53,Thriller,109424
35,Comedy,35056
14,Fantasy,8839
35,Comedy,8839
10751,Family,8839
53,Thriller,156022
28,Action,156022
80,Crime,156022
35,Comedy,7303
18,Drama,7303
10749,Romance,7303
28,Action,8963
53,Thriller,8963
18,Drama,8963
18,Drama,1402
53,Thriller,9315
18,Drama,9315
9648,Mystery,9315
18,Drama,8984
53,Thriller,8984
80,Crime,8984
9648,Mystery,8984
10749,Romance,8984
18,Drama,795
14,Fantasy,795
10749,Romance,795
28,Action,24
80,Crime,24
35,Comedy,11353
28,Action,393
80,Crime,393
53,Thriller,393
28,Action,9618
